product,months,country,sub country,area,value
Product 1,Jan,Wantirna South,Australia,Victoria,37920.935406528166
Product 1,Jan,Wangaratta,Australia,Victoria,17249.07351110354
Product 1,Jan,Wagga Wagga,Australia,New South Wales,31878.137913090763
Product 1,Jan,Traralgon,Australia,Victoria,10571.190711085139
Product 1,Jan,Townsville,Australia,Queensland,29707.608088278725
Product 1,Jan,Toowoomba,Australia,Queensland,20850.011227549992
Product 1,Jan,Thornbury,Australia,Victoria,27582.890169878952
Product 1,Jan,Thomastown,Australia,Victoria,15547.742322206312
Product 1,Jan,Tarneit,Australia,Victoria,35639.10147584888
Product 1,Jan,Taree,Australia,New South Wales,44250.71182622732
Product 1,Jan,Tamworth,Australia,New South Wales,39741.365749571305
Product 1,Jan,Sydney,Australia,New South Wales,14091.762324905587
Product 1,Jan,Surfers Paradise,Australia,Queensland,37854.36905299344
Product 1,Jan,Sunnybank,Australia,Queensland,30450.615109184335
Product 1,Jan,Sunbury,Australia,Victoria,38866.434514363216
Product 1,Jan,Port Stephens,Australia,New South Wales,27924.91533114207
Product 1,Jan,Springvale,Australia,Victoria,35681.4387740981
Product 1,Jan,Southport,Australia,Queensland,24399.80541278299
Product 1,Jan,South Grafton,Australia,New South Wales,22704.82464237369
Product 1,Jan,Shepparton,Australia,Victoria,34681.562583824765
Product 1,Jan,Seaford,Australia,Victoria,48016.62740444693
Product 1,Jan,Saint Kilda,Australia,Victoria,39354.055991200265
Product 1,Jan,Saint Albans,Australia,Victoria,18551.829197136314
Product 1,Jan,Rowville,Australia,Victoria,24865.67794897888
Product 1,Jan,Rockhampton,Australia,Queensland,46534.784906465306
Product 1,Jan,Richmond,Australia,Victoria,30965.609465140442
Product 1,Jan,Reservoir,Australia,Victoria,45339.58334604469
Product 1,Jan,Queanbeyan,Australia,New South Wales,15139.423794374292
Product 1,Jan,Quakers Hill,Australia,New South Wales,32824.31706018624
Product 1,Jan,Preston,Australia,Victoria,23532.16245530662
Product 1,Jan,Port Macquarie,Australia,New South Wales,17453.077698086385
Product 1,Jan,Point Cook,Australia,Victoria,19231.76447120973
Product 1,Jan,Pakenham South,Australia,Victoria,26028.16649729971
Product 1,Jan,Orange,Australia,New South Wales,35757.78708290474
Product 1,Jan,Nowra,Australia,New South Wales,46510.44998914926
Product 1,Jan,Northcote,Australia,Victoria,42207.791980530994
Product 1,Jan,Noble Park,Australia,Victoria,13242.557947841033
Product 1,Jan,Newcastle,Australia,New South Wales,31328.1595445331
Product 1,Jan,Nerang,Australia,Queensland,38580.37366342706
Product 1,Jan,Narre Warren,Australia,Victoria,18971.875088586174
Product 1,Jan,Narangba,Australia,Queensland,32778.46061719298
Product 1,Jan,Mulgrave,Australia,Victoria,10341.329389581713
Product 1,Jan,Mount Martha,Australia,Victoria,48298.19903164363
Product 1,Jan,Mount Gambier,Australia,South Australia,11984.004846836935
Product 1,Jan,Mount Eliza,Australia,Victoria,19060.47765093018
Product 1,Jan,Mosman,Australia,New South Wales,41323.02815762833
Product 1,Jan,Mornington,Australia,Victoria,35194.7684964955
Product 1,Jan,Morayfield,Australia,Queensland,16568.017881241845
Product 1,Jan,Moe,Australia,Victoria,23085.82213700394
Product 1,Jan,Mill Park,Australia,Victoria,28688.76765235789
Product 1,Jan,Mildura,Australia,Victoria,33313.715710833276
Product 1,Jan,Melton,Australia,Victoria,25406.549427238067
Product 1,Jan,Melbourne,Australia,Victoria,31200.214821131143
Product 1,Jan,Maryborough,Australia,Queensland,19925.24186693222
Product 1,Jan,Marrickville,Australia,New South Wales,19207.50370351298
Product 1,Jan,Maroubra,Australia,New South Wales,14389.899386497396
Product 1,Jan,Maitland,Australia,New South Wales,20490.2727668354
Product 1,Jan,Mackay,Australia,Queensland,12084.034082983122
Product 1,Jan,Liverpool,Australia,New South Wales,26939.23528262144
Product 1,Jan,Lismore,Australia,New South Wales,27225.293282562212
Product 1,Jan,Lilydale,Australia,Victoria,28149.869195066123
Product 1,Jan,Launceston,Australia,Tasmania,31813.01730697929
Product 1,Jan,Lara,Australia,Victoria,21923.747827477207
Product 1,Jan,Langwarrin,Australia,Victoria,27283.688526297115
Product 1,Jan,Lalor,Australia,Victoria,27901.404313016814
Product 1,Jan,Keysborough,Australia,Victoria,27843.816024333082
Product 1,Jan,Kew,Australia,Victoria,22544.89217588973
Product 1,Jan,Katoomba,Australia,New South Wales,25803.96419439763
Product 1,Jan,Hornsby,Australia,New South Wales,14177.662008705214
Product 1,Jan,Hobart,Australia,Tasmania,14567.045753440998
Product 1,Jan,Hawthorn South,Australia,Victoria,27049.21644602149
Product 1,Jan,Hampton Park,Australia,Victoria,42821.30471014058
Product 1,Jan,Griffith,Australia,New South Wales,44186.659534288185
Product 1,Jan,Greensborough,Australia,Victoria,15416.654727236932
Product 1,Jan,Granville,Australia,New South Wales,36633.68397557816
Product 1,Jan,Goulburn,Australia,New South Wales,18726.932671504732
Product 1,Jan,Gold Coast,Australia,Queensland,45980.59224767175
Product 1,Jan,Glenroy,Australia,Victoria,11176.730919354191
Product 1,Jan,Glenferrie,Australia,Victoria,33094.299710192325
Product 1,Jan,Gladstone,Australia,Queensland,38305.525511196895
Product 1,Jan,Geelong,Australia,Victoria,44814.07756673977
Product 1,Jan,Frankston East,Australia,Victoria,32123.648493591056
Product 1,Jan,Frankston,Australia,Victoria,20029.91933213156
Product 1,Jan,Forster,Australia,New South Wales,37442.26451773415
Product 1,Jan,Essendon,Australia,Victoria,35781.1797724434
Product 1,Jan,Epping,Australia,Victoria,33056.819895387685
Product 1,Jan,Epping,Australia,New South Wales,14451.022332017044
Product 1,Jan,Engadine,Australia,New South Wales,42783.05132515092
Product 1,Jan,Eltham,Australia,Victoria,17954.475746509634
Product 1,Jan,Echuca,Australia,Victoria,19204.110471581844
Product 1,Jan,Earlwood,Australia,New South Wales,42808.626560618286
Product 1,Jan,Dubbo,Australia,New South Wales,28567.71160304672
Product 1,Jan,Doncaster East,Australia,Victoria,15649.70735314647
Product 1,Jan,Doncaster,Australia,Victoria,27127.94427133173
Product 1,Jan,Devonport,Australia,Tasmania,10820.230075767788
Product 1,Jan,Deer Park,Australia,Victoria,35392.82791659386
Product 1,Jan,Deception Bay,Australia,Queensland,36388.65946456769
Product 1,Jan,Dandenong,Australia,Victoria,29038.321199131224
Product 1,Jan,Cronulla,Australia,New South Wales,44670.90405871313
Product 1,Jan,Cranbourne,Australia,Victoria,42738.46783447293
Product 1,Jan,Cranbourne,Australia,Victoria,24787.428054301934
Product 1,Jan,Craigieburn,Australia,Victoria,32240.279784670154
Product 1,Jan,Coffs Harbour,Australia,New South Wales,39687.54574553136
Product 1,Jan,Coburg,Australia,Victoria,13736.079824353214
Product 1,Jan,Clayton,Australia,Victoria,42029.90194519423
Product 1,Jan,Wollongong,Australia,New South Wales,39527.9399703035
Product 1,Jan,Cessnock,Australia,New South Wales,13051.451816408886
Product 1,Jan,Castle Hill,Australia,New South Wales,38654.51023434558
Product 1,Jan,Carrum Downs,Australia,Victoria,32683.40137259883
Product 1,Jan,Carnegie,Australia,Victoria,30043.67699066381
Product 1,Jan,Carlingford,Australia,New South Wales,22003.377119042423
Product 1,Jan,Caringbah,Australia,New South Wales,37377.091093277835
Product 1,Jan,Canberra,Australia,Australian Capital Territory,30785.074830933565
Product 1,Jan,Camberwell,Australia,Victoria,10402.420990645149
Product 1,Jan,Caloundra,Australia,Queensland,39715.846702549316
Product 1,Jan,Cairns,Australia,Queensland,47195.19292370008
Product 1,Jan,Caboolture,Australia,Queensland,20722.093220072245
Product 1,Jan,Burnie,Australia,Tasmania,10382.410052163821
Product 1,Jan,Bundaberg,Australia,Queensland,44643.59347726317
Product 1,Jan,Buderim,Australia,Queensland,17022.120435403805
Product 1,Jan,Brunswick,Australia,Victoria,47157.43348542139
Product 1,Jan,Broken Hill,Australia,New South Wales,17171.73293527825
Product 1,Jan,Brisbane,Australia,Queensland,37217.495066997915
Product 1,Jan,Boronia,Australia,Victoria,45483.77696735865
Product 1,Jan,Blacktown,Australia,New South Wales,38710.91596833692
Product 1,Jan,Berwick,Australia,Victoria,49393.7654710609
Product 1,Jan,Bendigo,Australia,Victoria,42592.22726672261
Product 1,Jan,Baulkham Hills,Australia,New South Wales,37457.653912028065
Product 1,Jan,Bathurst,Australia,New South Wales,12180.505688564364
Product 1,Jan,Banora Point,Australia,New South Wales,36660.3199611759
Product 1,Jan,Bankstown,Australia,New South Wales,17472.80756748734
Product 1,Jan,Ballarat,Australia,Victoria,34885.591919626095
Product 1,Jan,Auburn,Australia,New South Wales,36636.68516184752
Product 1,Jan,Ashfield,Australia,New South Wales,19639.56222343927
Product 1,Jan,Armidale,Australia,New South Wales,23998.0303840996
Product 1,Jan,Albury,Australia,New South Wales,48646.80013171001
Product 1,Jan,South Brisbane,Australia,Queensland,12348.773795912917
Product 1,Jan,Cheltenham,Australia,Victoria,48702.940281789975
Product 1,Jan,Randwick,Australia,New South Wales,43995.80912097914
Product 1,Jan,Dee Why,Australia,New South Wales,13442.257322735803
Product 1,Jan,Umina,Australia,New South Wales,24402.661870154523
Product 1,Jan,Palmerston,Australia,Northern Territory,20828.08979412099
Product 1,Jan,Bracken Ridge,Australia,Queensland,35845.45976774341
Product 1,Jan,North Ryde,Australia,New South Wales,46253.15914843245
Product 1,Jan,Hoppers Crossing,Australia,Victoria,13908.461818558839
Product 1,Jan,Logan City,Australia,Queensland,43865.31130980166
Product 1,Jan,Carindale,Australia,Queensland,31289.642599783772
Product 1,Jan,Paramatta,Australia,New South Wales,44829.472003586525
Product 1,Jan,Ferntree Gully,Australia,Victoria,30134.354086158357
Product 1,Jan,City of Parramatta,Australia,New South Wales,14857.003618396422
Product 1,Jan,Adelaide Hills,Australia,South Australia,14522.974450833575
Product 1,Jan,Canning Vale,Australia,Western Australia,13021.980031444107
Product 1,Jan,Glenmore Park,Australia,New South Wales,49525.566186316326
Product 1,Jan,Glen Iris,Australia,Victoria,25116.455609737808
Product 1,Jan,Balwyn North,Australia,Victoria,30720.682614473968
Product 1,Jan,Carnegie,Australia,Victoria,20181.02097987497
Product 1,Jan,Malvern East,Australia,Victoria,13375.547592101986
Product 1,Jan,Brighton East,Australia,Victoria,22052.20862846728
Product 1,Jan,Booval,Australia,Queensland,13953.438384394409
Product 1,Jan,St Albans,Australia,Victoria,45959.35262957313
Product 1,Jan,Endeavour Hills,Australia,Victoria,12633.10288166708
Product 1,Jan,Clayton,Australia,Victoria,49728.21136483725
Product 1,Jan,Taylors Lakes,Australia,Victoria,28738.081236759506
Product 1,Jan,Roxburgh Park,Australia,Victoria,28514.928751617445
Product 1,Jan,Wyndham Vale,Australia,Victoria,37081.52456227872
Product 1,Jan,Willetton,Australia,Western Australia,37644.81945987237
Product 1,Jan,Thornbury,Australia,Victoria,44628.1015422688
Product 1,Jan,Thornlie,Australia,Western Australia,26108.26384912036
Product 1,Jan,Hillside,Australia,Victoria,25194.300909198013
Product 1,Jan,Bundoora,Australia,Victoria,40176.416406801276
Product 1,Jan,Forest Lake,Australia,Queensland,16854.82351007991
Product 1,Jan,Sunnybank Hills,Australia,Queensland,42695.204658109906
Product 1,Jan,Narre Warren South,Australia,Victoria,26834.858570551514
Product 1,Jan,Dandenong North,Australia,Victoria,28711.611649418184
Product 1,Jan,Frankston South,Australia,Victoria,38754.870330040634
Product 1,Jan,Sunshine West,Australia,Victoria,26727.931022580266
Product 1,Jan,Altona Meadows,Australia,Victoria,14129.542847222965
Product 1,Jan,West Pennant,Australia,New South Wales,35319.41378879998
Product 1,Jan,Oranjestad,Aruba,N/A,48355.21384824086
Product 1,Jan,Babijn,Aruba,N/A,48709.89959965924
Product 1,Jan,Angochi,Aruba,N/A,11960.061864201172
Product 1,Jan,Mariehamn,Aland Islands,Mariehamns stad,10148.433846859514
Product 1,Jan,Xankandi,Azerbaijan,Xankǝndi,49593.43882467715
Product 1,Jan,Əhmədbəyli,Azerbaijan,Saatlı,31922.43303816175
Product 1,Jan,Shushi,Azerbaijan,Şuşa,35606.46061807865
Product 1,Jan,Salyan,Azerbaijan,Salyan,21158.47022503538
Product 1,Jan,Saatlı,Azerbaijan,Saatlı,45768.591210785016
Product 1,Jan,Neftçala,Azerbaijan,Neftçala,31865.26926109184
Product 1,Jan,Nakhchivan,Azerbaijan,Nakhichevan,24632.421524662583
Product 1,Jan,Lankaran,Azerbaijan,Lənkəran,28231.95755882374
Product 1,Jan,Imishli,Azerbaijan,İmişli,20188.875005207658
Product 1,Jan,Fizuli,Azerbaijan,Füzuli,18491.29489616929
Product 1,Jan,Dzhalilabad,Azerbaijan,Jalilabad,38840.84108454778
Product 1,Jan,Pushkino,Azerbaijan,Bilǝsuvar,22091.167653570374
Product 1,Jan,Beylagan,Azerbaijan,Beyləqan,48799.88862890739
Product 1,Jan,Astara,Azerbaijan,Astara,22850.076080153398
Product 1,Jan,Şirvan,Azerbaijan,Shirvan,20547.47472340637
Product 1,Jan,Ağdam,Azerbaijan,Ağdam,29218.155470790483
Product 1,Jan,Zaqatala,Azerbaijan,Zaqatala,37332.02710428837
Product 1,Jan,Zabrat,Azerbaijan,Baki,27088.095067128732
Product 1,Jan,Yevlakh,Azerbaijan,Yevlax City,26453.128686501746
Product 1,Jan,Yelenendorf,Azerbaijan,Goygol Rayon,31239.143691647674
Product 1,Jan,Xaçmaz,Azerbaijan,Xaçmaz,49311.11728883567
Product 1,Jan,Ujar,Azerbaijan,Ucar,14900.85261916283
Product 1,Jan,Terter,Azerbaijan,Tǝrtǝr,32929.151250674244
Product 1,Jan,Sumqayıt,Azerbaijan,Sumqayit,36981.95789064152
Product 1,Jan,Qaraçuxur,Azerbaijan,Baki,43336.79075510335
Product 1,Jan,Shamkhor,Azerbaijan,Şǝmkir,28995.165590691537
Product 1,Jan,Shamakhi,Azerbaijan,Şamaxı,34935.17876732971
Product 1,Jan,Sheki,Azerbaijan,Shaki City,25610.08324605237
Product 1,Jan,Sabunçu,Azerbaijan,Baki,24994.27118814255
Product 1,Jan,Sabirabad,Azerbaijan,Sabirabad,21968.961569370047
Product 1,Jan,Qusar,Azerbaijan,Qusar,29254.600151731065
Product 1,Jan,Quba,Azerbaijan,Quba,40463.24926325257
Product 1,Jan,Hacıqabul,Azerbaijan,Hacıqabul,38811.89574908768
Product 1,Jan,Qazax,Azerbaijan,Qazax,30500.805061236457
Product 1,Jan,Hacı Zeynalabdin,Azerbaijan,Sumqayit,37091.46984539875
Product 1,Jan,Mingelchaur,Azerbaijan,Mingǝcevir,40811.814677143986
Product 1,Jan,Maştağa,Azerbaijan,Baki,49150.015718758135
Product 1,Jan,Mardakan,Azerbaijan,Baki,25339.330676824822
Product 1,Jan,Lökbatan,Azerbaijan,Baki,48567.9897994097
Product 1,Jan,Kyurdarmir,Azerbaijan,Kürdǝmir,45486.47300588611
Product 1,Jan,Khirdalan,Azerbaijan,Abşeron,38698.241369780044
Product 1,Jan,Yeni Suraxanı,Azerbaijan,Baki,16084.111678748228
Product 1,Jan,Geoktschai,Azerbaijan,Göyçay,12810.835267647462
Product 1,Jan,Hövsan,Azerbaijan,Baki,25594.751978283173
Product 1,Jan,Ganja,Azerbaijan,Gǝncǝ,46000.46023290559
Product 1,Jan,Divichibazar,Azerbaijan,Shabran,46425.28012529159
Product 1,Jan,Buzovna,Azerbaijan,Baki,28791.53456059556
Product 1,Jan,Biny Selo,Azerbaijan,Baki,49283.144598208055
Product 1,Jan,Barda,Azerbaijan,Bǝrdǝ,13774.902168390978
Product 1,Jan,Bilajari,Azerbaijan,Baki,18140.569286197988
Product 1,Jan,Baku,Azerbaijan,Baki,37693.159324056636
Product 1,Jan,Amirdzhan,Azerbaijan,Baki,42873.41787939769
Product 1,Jan,Aghsu,Azerbaijan,Ağsu,19038.519391100184
Product 1,Jan,Ağdaş,Azerbaijan,Ağdaş,32611.345780654614
Product 1,Jan,Agdzhabedy,Azerbaijan,Ağcabǝdi,22002.563590408598
Product 1,Jan,Bakıxanov,Azerbaijan,Baki,33079.66177813961
Product 1,Jan,Zenica,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,16943.23255849543
Product 1,Jan,Visoko,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,39712.9046109592
Product 1,Jan,Velika Kladuša,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,10291.38123034259
Product 1,Jan,Tuzla,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,45698.239203705714
Product 1,Jan,Trebinje,Bosnia and Herzegovina,Republika Srpska,34209.35527885956
Product 1,Jan,Travnik,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,49416.53617595898
Product 1,Jan,Sarajevo,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,17825.776044835216
Product 1,Jan,Prijedor,Bosnia and Herzegovina,Republika Srpska,45150.63028839548
Product 1,Jan,Mostar,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,45499.44548897332
Product 1,Jan,Gradačac,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,30640.375603467448
Product 1,Jan,Gračanica,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,33662.0570481108
Product 1,Jan,Goražde,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,22072.559977364872
Product 1,Jan,Doboj,Bosnia and Herzegovina,Republika Srpska,13626.591460834607
Product 1,Jan,Cazin,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,46838.246075820745
Product 1,Jan,Bugojno,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,38894.71568026926
Product 1,Jan,Brčko,Bosnia and Herzegovina,Brčko,13921.712258196087
Product 1,Jan,Bosanska Krupa,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,47423.027484816965
Product 1,Jan,Bijeljina,Bosnia and Herzegovina,Republika Srpska,29413.7495520717
Product 1,Jan,Bihać,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,23914.9288317967
Product 1,Jan,Banja Luka,Bosnia and Herzegovina,Republika Srpska,12069.147554533987
Product 1,Jan,Konjic,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,15266.773438419463
Product 1,Jan,Bridgetown,Barbados,Saint Michael,37629.90897540482
Product 1,Jan,Thākurgaon,Bangladesh,Rangpur Division,18484.405421909338
Product 1,Jan,Teknāf,Bangladesh,Chittagong,17443.288872777095
Product 1,Jan,Tungi,Bangladesh,Dhaka,41918.18315269562
Product 1,Jan,Sylhet,Bangladesh,Sylhet,30399.953679228933
Product 1,Jan,Dohār,Bangladesh,Dhaka,16188.838716038019
Product 1,Jan,Jamālpur,Bangladesh,Dhaka,39190.0379105917
Product 1,Jan,Shibganj,Bangladesh,Rājshāhi,26246.86078972876
Product 1,Jan,Sātkhira,Bangladesh,Khulna,12191.480932502454
Product 1,Jan,Sirājganj,Bangladesh,Rājshāhi,46790.27478017944
Product 1,Jan,Netrakona,Bangladesh,Dhaka,33699.74023923374
Product 1,Jan,Narsingdi,Bangladesh,Dhaka,42809.71596848036
Product 1,Jan,Sandwīp,Bangladesh,Chittagong,40208.9528570863
Product 1,Jan,Shāhzādpur,Bangladesh,Rājshāhi,17387.434186169707
Product 1,Jan,Rāmganj,Bangladesh,Chittagong,15912.407118102765
Product 1,Jan,Rājshāhi,Bangladesh,Rājshāhi,46920.31847566689
Product 1,Jan,Pirojpur,Bangladesh,Barisāl,17637.904151797095
Product 1,Jan,Panchagarh,Bangladesh,Rangpur Division,31924.945004244637
Product 1,Jan,Patiya,Bangladesh,Chittagong,33743.923915466425
Product 1,Jan,Parbatipur,Bangladesh,Rangpur Division,11094.531780471292
Product 1,Jan,Nārāyanganj,Bangladesh,Dhaka,49788.26720938972
Product 1,Jan,Nālchiti,Bangladesh,Barisāl,44885.85988458517
Product 1,Jan,Nāgarpur,Bangladesh,Dhaka,19628.30483648739
Product 1,Jan,Nageswari,Bangladesh,Rangpur Division,28412.93049106821
Product 1,Jan,Mymensingh,Bangladesh,Dhaka,42672.407526720555
Product 1,Jan,Muktāgācha,Bangladesh,Dhaka,12417.151020645826
Product 1,Jan,Mirzāpur,Bangladesh,Dhaka,31655.418189075062
Product 1,Jan,Maulavi Bāzār,Bangladesh,Sylhet,18860.88249823051
Product 1,Jan,Morrelgonj,Bangladesh,Khulna,39667.880268251436
Product 1,Jan,Mehendiganj,Bangladesh,Barisāl,13044.579277798726
Product 1,Jan,Mathba,Bangladesh,Barisāl,32029.905144770608
Product 1,Jan,Lalmanirhat,Bangladesh,Rangpur Division,18646.21749771305
Product 1,Jan,Lākshām,Bangladesh,Chittagong,49934.42202115232
Product 1,Jan,Comilla,Bangladesh,Chittagong,36612.02006779999
Product 1,Jan,Rangpur,Bangladesh,Rangpur Division,28036.412199047492
Product 1,Jan,Kushtia,Bangladesh,Khulna,17240.0122835608
Product 1,Jan,Kālīganj,Bangladesh,Khulna,30758.44693812254
Product 1,Jan,Jhingergācha,Bangladesh,Khulna,31503.757416521952
Product 1,Jan,Joypur Hāt,Bangladesh,Rājshāhi,47204.31889522912
Product 1,Jan,Ishurdi,Bangladesh,Rājshāhi,18613.354268443618
Product 1,Jan,Habiganj,Bangladesh,Sylhet,39388.75419500554
Product 1,Jan,Gaurnadi,Bangladesh,Barisāl,22440.50367346635
Product 1,Jan,Gafargaon,Bangladesh,Dhaka,48905.88916219744
